# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290688221571624704" 17.69914 2.40027 0.50614 0.00650 0.47578 0.00972 0.12
"Gaia DR2 5290832983443096704" 17.70031 2.47011 0.50388 0.00655 0.47283 0.01036 0.22
"Gaia DR2 5289975982852929408" 17.70246 2.50404 0.50269 0.00653 0.47076 0.01075 0.36
"Gaia DR2 5290826317659220352" 17.70302 2.38571 0.50621 0.00653 0.47593 0.00979 0.15
"Gaia DR2 5290834701435001088" 17.70316 2.42616 0.50495 0.00663 0.47459 0.00998 0.10
"Gaia DR2 5290803876450455424" 17.70852 2.63023 0.49817 0.00649 0.46012 0.01419 0.82
"Gaia DR2 5290972277826087424" 17.70984 2.53490 0.50103 0.00656 0.46844 0.01135 0.49
"Gaia DR2 5290650601957393920" 17.71510 2.48534 0.50209 0.00656 0.47040 0.01075 0.27
"Gaia DR2 5290767493787264128" 17.71601 2.34534 0.50629 0.00654 0.47619 0.00968 0.23
"Gaia DR2 5290718359360871680" 17.71784 2.77257 0.49308 0.00657 0.43890 0.01496 0.74
"Gaia DR2 5290638541688786688" 17.71988 2.49025 0.50140 0.00654 0.46979 0.01087 0.28
"Gaia DR2 5290715988538836224" 17.72263 2.74777 0.49341 0.00657 0.44102 0.01549 0.77
"Gaia DR2 5290412312873746688" 17.72285 2.48191 0.50138 0.00654 0.46998 0.01061 0.24
"Gaia DR2 5289882348267322624" 17.72554 2.51061 0.50029 0.00663 0.46820 0.01106 0.36
"Gaia DR2 5290658573416344960" 17.73486 2.55032 0.49817 0.00651 0.46505 0.01209 0.52
"Gaia DR2 5289960452251363968" 17.73508 2.54654 0.49827 0.00651 0.46520 0.01205 0.50
"Gaia DR2 5291061235188474624" 17.73515 2.12862 0.51137 0.00672 0.48221 0.01038 0.38
"Gaia DR2 5290698288975017344" 17.73651 2.72921 0.49259 0.00660 0.44156 0.01579 0.80
"Gaia DR2 5290671973714254592" 17.73758 2.58996 0.49679 0.00663 0.46222 0.01281 0.67
"Gaia DR2 5290748488550853376" 17.74110 2.49166 0.49941 0.00656 0.46769 0.01117 0.26
"Gaia DR2 5290994676078620800" 17.75006 2.49825 0.49835 0.00652 0.46657 0.01125 0.27
"Gaia DR2 5289105062266063488" 17.75020 2.88882 0.48656 0.00668 0.42718 0.01188 0.67
"Gaia DR2 5290810409100466048" 17.75296 2.46559 0.49909 0.00647 0.46776 0.01096 0.15
"Gaia DR2 5290671011641479296" 17.75485 2.55687 0.49618 0.00658 0.46283 0.01216 0.51
"Gaia DR2 5290745086936635392" 17.75485 2.52962 0.49698 0.00663 0.46441 0.01183 0.40
"Gaia DR2 5290658985733281280" 17.75500 2.46160 0.49903 0.00647 0.46767 0.01096 0.13
"Gaia DR2 5290757593881558272" 17.75543 2.46111 0.49902 0.00646 0.46768 0.01094 0.13
"Gaia DR2 5290725364449817088" 17.75667 2.06361 0.51140 0.00674 0.48242 0.01058 0.39
"Gaia DR2 5290825110768202240" 17.75682 2.37835 0.50145 0.00656 0.47106 0.00990 0.20
"Gaia DR2 5290735333071202944" 17.76069 2.55769 0.49566 0.00665 0.46218 0.01219 0.51
"Gaia DR2 5290420322989624064" 17.76216 2.56217 0.49535 0.00663 0.46161 0.01228 0.53
"Gaia DR2 5290615795542467712" 17.76333 2.53468 0.49610 0.00660 0.46318 0.01203 0.41
"Gaia DR2 5290877097054512128" 17.76377 2.53086 0.49617 0.00657 0.46338 0.01189 0.39
"Gaia DR2 5289874342447986560" 17.76473 2.60469 0.49381 0.00661 0.45753 0.01372 0.69
"Gaia DR2 5290936062661647616" 17.76642 2.35651 0.50127 0.00656 0.47096 0.00971 0.24
"Gaia DR2 5290815112083961472" 17.76686 2.33816 0.50183 0.00662 0.47185 0.00961 0.26
"Gaia DR2 5291043333764767232" 17.76937 2.68738 0.49092 0.00656 0.44436 0.01607 0.85
"Gaia DR2 5290632833672899072" 17.77055 2.49955 0.49648 0.00662 0.46423 0.01172 0.25
"Gaia DR2 5290822469368226176" 17.77269 2.36961 0.50033 0.00671 0.46991 0.00995 0.22
"Gaia DR2 5289896057802949120" 17.77358 2.52557 0.49544 0.00667 0.46260 0.01203 0.35
"Gaia DR2 5290855042400243712" 17.77499 2.59405 0.49322 0.00663 0.45758 0.01323 0.64
"Gaia DR2 5290745258735333120" 17.77625 2.50935 0.49569 0.00665 0.46341 0.01172 0.28
"Gaia DR2 5290864594407311360" 17.77916 2.58029 0.49325 0.00664 0.45823 0.01299 0.58
"Gaia DR2 5290775735823905792" 17.78094 2.52590 0.49471 0.00659 0.46184 0.01181 0.35
"Gaia DR2 5290814875866393984" 17.78236 2.28554 0.50202 0.00659 0.47225 0.00951 0.31
"Gaia DR2 5290948427870649600" 17.78393 2.25727 0.50276 0.00667 0.47298 0.00954 0.33
"Gaia DR2 5290673756120589440" 17.79915 2.23157 0.50215 0.00663 0.47248 0.00948 0.34
"Gaia DR2 5291167681656343552" 17.79998 2.57148 0.49150 0.00660 0.45688 0.01274 0.51
"Gaia DR2 5290663516918045824" 17.80287 2.49323 0.49367 0.00664 0.46127 0.01152 0.18
"Gaia DR2 5290673279384144384" 17.80485 2.35001 0.49787 0.00655 0.46772 0.01046 0.26
"Gaia DR2 5290673446882839424" 17.81890 2.36293 0.49619 0.00668 0.46547 0.01064 0.25
"Gaia DR2 5290686434865193344" 17.82052 2.56807 0.48962 0.00664 0.45558 0.01222 0.47
"Gaia DR2 5290643248973207296" 17.82060 2.57484 0.48943 0.00663 0.45494 0.01260 0.50
"Gaia DR2 5290712204667460992" 17.82246 2.51368 0.49119 0.00652 0.45807 0.01181 0.24
"Gaia DR2 5290713475977840256" 17.83024 2.77172 0.48251 0.00650 0.42781 0.01430 0.79
"Gaia DR2 5290667438228927104" 17.83180 2.79569 0.48164 0.00660 0.42553 0.01427 0.76
"Gaia DR2 5289860396691983616" 17.83274 2.56315 0.48860 0.00661 0.45470 0.01203 0.43
"Gaia DR2 5290739829899616384" 17.83949 2.44446 0.49167 0.00664 0.45957 0.01122 0.13
"Gaia DR2 5290769211774213248" 17.84596 2.66166 0.48439 0.00672 0.44468 0.01438 0.79
"Gaia DR2 5290732034536302080" 17.85097 2.55035 0.48743 0.00664 0.45343 0.01194 0.35
"Gaia DR2 5290667124690661248" 17.85623 2.72685 0.48139 0.00662 0.43114 0.01560 0.86
"Gaia DR2 5291190114271085184" 17.85743 2.53101 0.48743 0.00664 0.45397 0.01169 0.26
"Gaia DR2 5290724505456170368" 17.85839 2.39037 0.49156 0.00666 0.46022 0.01090 0.23
"Gaia DR2 5290734267919314176" 17.86080 2.61068 0.48463 0.00675 0.44852 0.01308 0.59
"Gaia DR2 5290827382810841472" 17.86975 2.61960 0.48343 0.00663 0.44680 0.01324 0.62
"Gaia DR2 5290758143637597696" 17.87137 2.55870 0.48522 0.00665 0.45096 0.01185 0.36
"Gaia DR2 5290909292126727424" 17.87975 2.58702 0.48351 0.00671 0.44848 0.01222 0.47
"Gaia DR2 5290690798552127232" 17.88016 2.59627 0.48321 0.00662 0.44763 0.01238 0.51
"Gaia DR2 5290757082787103872" 17.88049 2.94478 0.47247 0.00668 0.41050 0.01204 0.67
"Gaia DR2 5289999927291775488" 17.88384 2.44504 0.48754 0.00665 0.45511 0.01121 0.16
"Gaia DR2 5290734916457109504" 17.88524 2.57718 0.48330 0.00662 0.44861 0.01204 0.42
"Gaia DR2 5290717500367250688" 17.88680 2.59171 0.48267 0.00648 0.44732 0.01230 0.48
"Gaia DR2 5290416539121576448" 17.88836 2.53957 0.48415 0.00676 0.45035 0.01160 0.26
"Gaia DR2 5290817487206438400" 17.88845 2.36118 0.48955 0.00670 0.45845 0.01074 0.28
"Gaia DR2 5290633559526975360" 17.88919 2.57362 0.48301 0.00656 0.44842 0.01197 0.40
"Gaia DR2 5290732412493419392" 17.89125 2.99531 0.46987 0.00662 0.40672 0.01135 0.65
"Gaia DR2 5289982953580850304" 17.89647 2.52745 0.48373 0.00670 0.45031 0.01126 0.20
"Gaia DR2 5290760965437190528" 17.89738 2.56077 0.48261 0.00649 0.44844 0.01166 0.33
"Gaia DR2 5290951936860757120" 17.89738 2.64413 0.48022 0.00668 0.44204 0.01411 0.68
"Gaia DR2 5291028868311052032" 17.89987 2.56050 0.48242 0.00652 0.44824 0.01160 0.33
"Gaia DR2 5291110197815595648" 17.90112 2.56530 0.48219 0.00657 0.44772 0.01166 0.34
"Gaia DR2 5290726399539432960" 17.90204 2.19410 0.49359 0.00672 0.46350 0.01043 0.37
"Gaia DR2 5290805079041343488" 17.90271 2.85985 0.47283 0.00669 0.41429 0.01465 0.73
"Gaia DR2 5290934443456996992" 17.90337 2.50998 0.48364 0.00675 0.45040 0.01132 0.14
"Gaia DR2 5289791604197469568" 17.90371 2.56675 0.48186 0.00657 0.44723 0.01180 0.35
"Gaia DR2 5290324558098816768" 17.90379 3.01139 0.46823 0.00672 0.40489 0.01151 0.65
"Gaia DR2 5290937059094104192" 17.90413 2.53650 0.48269 0.00647 0.44915 0.01118 0.22
"Gaia DR2 5290747354679431040" 17.90471 2.59570 0.48073 0.00668 0.44527 0.01218 0.47
"Gaia DR2 5289917601357557248" 17.90823 2.84704 0.47273 0.00668 0.41465 0.01490 0.74
"Gaia DR2 5291007457901543296" 17.90932 2.71192 0.47694 0.00669 0.43167 0.01658 0.85
"Gaia DR2 5290780168230777600" 17.91100 2.53222 0.48225 0.00656 0.44856 0.01136 0.20
"Gaia DR2 5290725506186311936" 17.91150 2.41369 0.48583 0.00670 0.45361 0.01100 0.22
"Gaia DR2 5290712788784793216" 17.91218 2.64067 0.47877 0.00674 0.44114 0.01394 0.64
"Gaia DR2 5290868575839207808" 17.91614 2.57343 0.48044 0.00664 0.44565 0.01201 0.36
"Gaia DR2 5290703477295735040" 17.91690 2.65778 0.47781 0.00666 0.43858 0.01498 0.70
"Gaia DR2 5289717009205630848" 17.92454 2.63506 0.47778 0.00665 0.44045 0.01398 0.60
"Gaia DR2 5289932895741176448" 17.92898 2.50191 0.48134 0.00666 0.44822 0.01123 0.11
"Gaia DR2 5290867721143463168" 17.95030 2.49531 0.47965 0.00666 0.44630 0.01178 0.11
"Gaia DR2 5290750309616954368" 17.95048 2.51382 0.47904 0.00676 0.44543 0.01190 0.12
"Gaia DR2 5290659672927983232" 17.95170 2.84719 0.46871 0.00670 0.41019 0.01494 0.75
"Gaia DR2 5290816452115055104" 17.95450 2.42978 0.48108 0.00671 0.44885 0.01108 0.22
"Gaia DR2 5289990890679814144" 17.96029 2.59758 0.47552 0.00671 0.43938 0.01356 0.40
"Gaia DR2 5290643175952709632" 17.96470 2.61115 0.47470 0.00656 0.43754 0.01382 0.45
"Gaia DR2 5290934993212809216" 17.96611 2.55802 0.47617 0.00672 0.44111 0.01345 0.23
"Gaia DR2 5290764160892663168" 17.97241 2.51153 0.47711 0.00670 0.44309 0.01272 0.11
"Gaia DR2 5290690798557190912" 17.97500 2.60132 0.47395 0.00663 0.43695 0.01407 0.39
"Gaia DR2 5291063120677146368" 17.98153 2.59267 0.47353 0.00672 0.43662 0.01419 0.34
"Gaia DR2 5289721544691267840" 17.98189 2.67241 0.47106 0.00668 0.42981 0.01600 0.67
"Gaia DR2 5290656541892456960" 17.98891 2.85966 0.46459 0.00663 0.40441 0.01451 0.75
"Gaia DR2 5290657778844099328" 17.99090 2.93828 0.46200 0.00673 0.39852 0.01196 0.69
"Gaia DR2 5289908534686932992" 17.99135 2.55101 0.47392 0.00665 0.43828 0.01362 0.17
"Gaia DR2 5289931310893785856" 17.99335 2.62575 0.47147 0.00663 0.43297 0.01509 0.46
"Gaia DR2 5290931149219012096" 17.99562 2.49245 0.47539 0.00667 0.44154 0.01271 0.14
"Gaia DR2 5290032191087277312" 17.99616 2.62996 0.47100 0.00667 0.43219 0.01534 0.48
"Gaia DR2 5290713583357155968" 18.00410 2.59285 0.47144 0.00664 0.43399 0.01493 0.31
"Gaia DR2 5291003648267134464" 18.00640 2.60455 0.47083 0.00666 0.43270 0.01527 0.36
"Gaia DR2 5291038828341882624" 18.00759 2.65310 0.46932 0.00669 0.42845 0.01579 0.56
"Gaia DR2 5290818788580295296" 18.00824 2.71309 0.46737 0.00680 0.42249 0.01670 0.77
"Gaia DR2 5290861948707682432" 18.01229 3.06712 0.45597 0.00662 0.39064 0.01077 0.64
"Gaia DR2 5290653312075649792" 18.01377 2.94532 0.45960 0.00682 0.39570 0.01169 0.69
"Gaia DR2 5290886511619756288" 18.01497 2.58710 0.47055 0.00666 0.43295 0.01522 0.27
"Gaia DR2 5290822778605785984" 18.01590 2.49623 0.47319 0.00672 0.43877 0.01321 0.14
"Gaia DR2 5290773021404514944" 18.02035 2.88643 0.46089 0.00684 0.39864 0.01304 0.74
"Gaia DR2 5289980685837968768" 18.02632 2.52413 0.47143 0.00664 0.43581 0.01393 0.11
"Gaia DR2 5290000099090504704" 18.02782 2.23889 0.48019 0.00668 0.44963 0.01091 0.37
"Gaia DR2 5290738764747702656" 18.02875 2.53137 0.47096 0.00665 0.43493 0.01445 0.11
"Gaia DR2 5290739112642551552" 18.02885 2.71695 0.46516 0.00669 0.41968 0.01648 0.76
"Gaia DR2 5290397709985228800" 18.03195 2.77673 0.46309 0.00662 0.40980 0.01660 0.86
"Gaia DR2 5290815528701343744" 18.03251 2.67120 0.46626 0.00671 0.42397 0.01564 0.59
"Gaia DR2 5290735985906344704" 18.03345 2.56330 0.46959 0.00667 0.43198 0.01550 0.16
"Gaia DR2 5290023532433019776" 18.03562 2.63244 0.46725 0.00677 0.42685 0.01555 0.43
"Gaia DR2 5290744056147578624" 18.03666 2.52110 0.47051 0.00666 0.43458 0.01429 0.11
"Gaia DR2 5291254641859989376" 18.03722 2.59280 0.46833 0.00673 0.42969 0.01568 0.27
"Gaia DR2 5289968900449081472" 18.03845 2.64969 0.46637 0.00671 0.42508 0.01544 0.50
"Gaia DR2 5290729079598995712" 18.03949 2.61655 0.46733 0.00678 0.42755 0.01555 0.36
"Gaia DR2 5290639224584005632" 18.04290 2.66781 0.46532 0.00674 0.42281 0.01558 0.56
"Gaia DR2 5290814875866396032" 18.04585 2.30760 0.47630 0.00671 0.44541 0.01066 0.34
"Gaia DR2 5290834289117924992" 18.04652 2.50590 0.47005 0.00663 0.43412 0.01424 0.14
"Gaia DR2 5289991234277174272" 18.04919 2.56928 0.46790 0.00676 0.42979 0.01554 0.17
"Gaia DR2 5290039926325737856" 18.05158 2.75053 0.46196 0.00669 0.41244 0.01697 0.83
"Gaia DR2 5290669736030739328" 18.05158 2.61515 0.46615 0.00667 0.42603 0.01539 0.34
"Gaia DR2 5290667541308087040" 18.05398 2.64746 0.46487 0.00666 0.42303 0.01546 0.47
"Gaia DR2 5290882354094540032" 18.05618 2.61700 0.46557 0.00670 0.42556 0.01537 0.34
"Gaia DR2 5290816864430819328" 18.05657 2.49372 0.46956 0.00666 0.43367 0.01419 0.17
"Gaia DR2 5290718320700928512" 18.05715 2.53743 0.46814 0.00672 0.43099 0.01513 0.11
"Gaia DR2 5290828138720264192" 18.05859 2.49127 0.46940 0.00668 0.43359 0.01416 0.17
"Gaia DR2 5290765290463208960" 18.05878 2.60339 0.46576 0.00670 0.42597 0.01534 0.28
"Gaia DR2 5290802708218831104" 18.05936 2.65656 0.46420 0.00662 0.42163 0.01589 0.50
"Gaia DR2 5290797833436391680" 18.05946 2.62610 0.46498 0.00666 0.42395 0.01544 0.37
"Gaia DR2 5289945467106145152" 18.06071 2.65153 0.46424 0.00663 0.42178 0.01581 0.47
"Gaia DR2 5290753333274052736" 18.06905 2.55242 0.46640 0.00674 0.42834 0.01524 0.12
"Gaia DR2 5290690665411637632" 18.07031 2.61894 0.46432 0.00663 0.42316 0.01562 0.33
"Gaia DR2 5290737287278897536" 18.07353 2.67241 0.46228 0.00667 0.41902 0.01586 0.54
"Gaia DR2 5290664307192046464" 18.07813 2.70758 0.46088 0.00680 0.41530 0.01627 0.67
"Gaia DR2 5290935341107127424" 18.07960 2.79681 0.45780 0.00670 0.40172 0.01608 0.86
"Gaia DR2 5290690351875533824" 18.08009 2.72392 0.46011 0.00676 0.41330 0.01659 0.72
"Gaia DR2 5290916855564123008" 18.08236 2.52975 0.46572 0.00672 0.42831 0.01493 0.12
"Gaia DR2 5290698980468082816" 18.08265 2.71018 0.46030 0.00674 0.41489 0.01620 0.67
"Gaia DR2 5290720004328212992" 18.09513 2.88857 0.45354 0.00680 0.39069 0.01265 0.76
"Gaia DR2 5291061746287440384" 18.09653 2.18120 0.47529 0.00672 0.44536 0.01079 0.39
"Gaia DR2 5291191939634154624" 18.09693 2.44231 0.46718 0.00679 0.43177 0.01393 0.26
"Gaia DR2 5290922043888600192" 18.10937 2.70861 0.45763 0.00671 0.41227 0.01556 0.63
"Gaia DR2 5290727700911375488" 18.11008 2.68097 0.45850 0.00677 0.41460 0.01546 0.52
"Gaia DR2 5289892518749821568" 18.11464 2.58399 0.46109 0.00677 0.42021 0.01549 0.15
"Gaia DR2 5291116829241515136" 18.11718 2.13176 0.47492 0.00667 0.44524 0.01097 0.40
"Gaia DR2 5290031748703443968" 18.11789 2.83774 0.45289 0.00682 0.39252 0.01358 0.84
"Gaia DR2 5290629878735413248" 18.11789 2.60824 0.46000 0.00676 0.41853 0.01567 0.22
"Gaia DR2 5290778866860529152" 18.11850 2.67919 0.45765 0.00673 0.41382 0.01545 0.51
"Gaia DR2 5290939704793730816" 18.11880 2.65623 0.45843 0.00676 0.41547 0.01537 0.41
"Gaia DR2 5290645100099590784" 18.12237 2.68393 0.45710 0.00666 0.41316 0.01517 0.52
"Gaia DR2 5290658328599099136" 18.12678 2.58450 0.45987 0.00676 0.41896 0.01568 0.14
"Gaia DR2 5290021848806086400" 18.12688 2.85023 0.45158 0.00683 0.39045 0.01367 0.82
"Gaia DR2 5290868197882034560" 18.13150 2.65420 0.45714 0.00665 0.41407 0.01541 0.39
"Gaia DR2 5290949978355787904" 18.13254 2.74765 0.45417 0.00679 0.40641 0.01565 0.75
"Gaia DR2 5290938600984134016" 18.13605 2.95548 0.44730 0.00672 0.38256 0.01202 0.72
"Gaia DR2 5290914725263857792" 18.13874 2.74037 0.45384 0.00683 0.40688 0.01523 0.71
"Gaia DR2 5290775911923208960" 18.13957 2.66035 0.45629 0.00662 0.41316 0.01489 0.40
"Gaia DR2 5290764190951339264" 18.14175 2.89786 0.44856 0.00671 0.38521 0.01284 0.77
"Gaia DR2 5290821507295705344" 18.14519 2.36093 0.46496 0.00664 0.43051 0.01309 0.33
"Gaia DR2 5290778999999324032" 18.14540 2.57021 0.45855 0.00674 0.41803 0.01524 0.11
"Gaia DR2 5290752783518401920" 18.14665 2.97208 0.44567 0.00679 0.38070 0.01204 0.71
"Gaia DR2 5290810370441063808" 18.14738 2.81322 0.45076 0.00680 0.39445 0.01557 0.86
"Gaia DR2 5291245850063582080" 18.14885 2.72113 0.45355 0.00678 0.40803 0.01460 0.63
"Gaia DR2 5290723886978716800" 18.15168 2.42729 0.46231 0.00665 0.42596 0.01384 0.29
"Gaia DR2 5290948977626460544" 18.16085 2.52891 0.45834 0.00676 0.41880 0.01482 0.16
"Gaia DR2 5291050514946257152" 18.16180 2.54798 0.45751 0.00671 0.41751 0.01480 0.13
"Gaia DR2 5290700659797002752" 18.16212 2.72038 0.45227 0.00679 0.40708 0.01408 0.61
"Gaia DR2 5290667296489348736" 18.16244 2.49126 0.45932 0.00677 0.42051 0.01450 0.22
"Gaia DR2 5290672519169703936" 18.16456 2.48334 0.45937 0.00675 0.42052 0.01450 0.23
"Gaia DR2 5290710903297630336" 18.16573 2.62214 0.45485 0.00671 0.41297 0.01453 0.21
"Gaia DR2 5290022948317736576" 18.16882 2.62294 0.45454 0.00668 0.41243 0.01458 0.21
"Gaia DR2 5289857544830152704" 18.17223 2.71024 0.45152 0.00678 0.40687 0.01389 0.56
"Gaia DR2 5289995701043259520" 18.17331 2.63623 0.45372 0.00682 0.41124 0.01449 0.26
"Gaia DR2 5289825689058341376" 18.17384 2.74393 0.45021 0.00675 0.40403 0.01449 0.69
"Gaia DR2 5290730935024796544" 18.17975 2.60884 0.45395 0.00676 0.41204 0.01435 0.15
"Gaia DR2 5289991543514850432" 18.18147 2.61759 0.45359 0.00680 0.41138 0.01430 0.18
"Gaia DR2 5290634001904112000" 18.18158 2.63579 0.45298 0.00678 0.41028 0.01435 0.25
"Gaia DR2 5290634143642439168" 18.18191 2.49247 0.45725 0.00668 0.41838 0.01456 0.23
"Gaia DR2 5290762442905915648" 18.18201 2.59209 0.45423 0.00674 0.41286 0.01442 0.12
"Gaia DR2 5290835727927468416" 18.18526 2.76167 0.44857 0.00670 0.40095 0.01511 0.73
"Gaia DR2 5290933721902419072" 18.18688 2.80262 0.44708 0.00674 0.39404 0.01635 0.84
"Gaia DR2 5289845171030785408" 18.18829 2.64297 0.45212 0.00680 0.40915 0.01388 0.27
"Gaia DR2 5291001758481460096" 18.19285 2.70662 0.44950 0.00678 0.40532 0.01370 0.52
"Gaia DR2 5290927640228699264" 18.19405 2.69458 0.44979 0.00671 0.40579 0.01374 0.47
"Gaia DR2 5290754535865038976" 18.19820 2.60788 0.45231 0.00680 0.41005 0.01406 0.14
"Gaia DR2 5290766218179110656" 18.19898 2.06920 0.46897 0.00667 0.43855 0.01171 0.42
"Gaia DR2 5289707628996647424" 18.20021 2.84682 0.44462 0.00681 0.38471 0.01531 0.85
"Gaia DR2 5290719488932101504" 18.20164 2.65387 0.45035 0.00678 0.40728 0.01374 0.29
"Gaia DR2 5290016179449125888" 18.20200 2.75881 0.44698 0.00675 0.40025 0.01509 0.70
"Gaia DR2 5290695681933277056" 18.20378 2.91601 0.44173 0.00682 0.37827 0.01350 0.77
"Gaia DR2 5290652251220975744" 18.20794 2.69544 0.44838 0.00667 0.40459 0.01368 0.45
"Gaia DR2 5290769894668323584" 18.21333 2.54313 0.45284 0.00679 0.41216 0.01394 0.16
"Gaia DR2 5290633353368536704" 18.22246 2.84289 0.44217 0.00690 0.38450 0.01560 0.85
"Gaia DR2 5290929877906452224" 18.22492 0.82696 0.50659 0.00733 0.47903 0.01347 0.47
"Gaia DR2 5290765496621671296" 18.22604 2.55485 0.45120 0.00679 0.41024 0.01384 0.15
"Gaia DR2 5290885377749126016" 18.22731 2.66166 0.44761 0.00677 0.40459 0.01374 0.29
"Gaia DR2 5290701179491495808" 18.23431 2.73614 0.44473 0.00681 0.39901 0.01497 0.58
"Gaia DR2 5289814281625892864" 18.23487 2.68608 0.44607 0.00680 0.40235 0.01430 0.38
"Gaia DR2 5289961753622302464" 18.23647 2.70923 0.44526 0.00681 0.40077 0.01442 0.47
"Gaia DR2 5290793916426232576" 18.23729 2.65033 0.44693 0.00672 0.40434 0.01378 0.23
"Gaia DR2 5290719901249005184" 18.23778 2.45429 0.45321 0.00682 0.41426 0.01381 0.29
"Gaia DR2 5290939803575122048" 18.23877 2.81071 0.44161 0.00681 0.39016 0.01644 0.81
"Gaia DR2 5290723783899479424" 18.24241 2.88979 0.43884 0.00679 0.37703 0.01450 0.82
"Gaia DR2 5290815902358678784" 18.24413 2.42827 0.45337 0.00678 0.41523 0.01367 0.31
"Gaia DR2 5290923139104002816" 18.24472 2.52187 0.45028 0.00675 0.41018 0.01346 0.21
"Gaia DR2 5290643725709943936" 18.24515 2.69706 0.44489 0.00684 0.40063 0.01429 0.41
"Gaia DR2 5290737562156829312" 18.24951 2.65497 0.44568 0.00677 0.40278 0.01420 0.23
"Gaia DR2 5290929121994729088" 18.25028 2.74629 0.44262 0.00690 0.39692 0.01492 0.59
"Gaia DR2 5290773502440935168" 18.25196 2.97596 0.43502 0.00694 0.36943 0.01234 0.73
"Gaia DR2 5290689802120752896" 18.25416 2.47687 0.45087 0.00678 0.41160 0.01333 0.27
"Gaia DR2 5291467092417748352" 18.25500 2.74487 0.44210 0.00685 0.39646 0.01495 0.58
"Gaia DR2 5291103115412870016" 18.25946 2.73094 0.44210 0.00685 0.39702 0.01472 0.52
"Gaia DR2 5291088134564605440" 18.26018 2.56497 0.44742 0.00674 0.40650 0.01349 0.15
"Gaia DR2 5290656335732810240" 18.26303 2.67426 0.44376 0.00683 0.39991 0.01429 0.29
"Gaia DR2 5290327998370112640" 18.26310 2.08699 0.46213 0.00666 0.42985 0.01236 0.41
"Gaia DR2 5290843424512802816" 18.26351 2.67347 0.44374 0.00686 0.39994 0.01428 0.29
"Gaia DR2 5290738391088122496" 18.26509 2.59986 0.44585 0.00678 0.40425 0.01371 0.11
"Gaia DR2 5291033158984827392" 18.26593 2.54824 0.44737 0.00676 0.40680 0.01332 0.18
"Gaia DR2 5289987454706663808" 18.26775 2.78892 0.43960 0.00679 0.39105 0.01596 0.72
"Gaia DR2 5290934241595488128" 18.26896 2.60505 0.44538 0.00678 0.40338 0.01392 0.10
"Gaia DR2 5289886093478644992" 18.27020 2.69271 0.44227 0.00690 0.39817 0.01467 0.36
"Gaia DR2 5288347155156539392" 18.27156 2.86590 0.43676 0.00687 0.37725 0.01536 0.85
"Gaia DR2 5289996491317284608" 18.27263 2.85394 0.43696 0.00685 0.37920 0.01594 0.85
"Gaia DR2 5291105829833067136" 18.27502 2.41797 0.45072 0.00676 0.41241 0.01314 0.32
"Gaia DR2 5289932376045727232" 18.27516 2.61342 0.44454 0.00679 0.40236 0.01417 0.11
"Gaia DR2 5290654858263942656" 18.28149 2.74129 0.43970 0.00682 0.39387 0.01542 0.53
"Gaia DR2 5290723302863151232" 18.28538 2.55107 0.44546 0.00679 0.40475 0.01335 0.19
"Gaia DR2 5290768077902823936" 18.28552 2.72319 0.43987 0.00680 0.39480 0.01512 0.46
"Gaia DR2 5290929809189507840" 18.28898 2.59458 0.44376 0.00685 0.40176 0.01401 0.12
"Gaia DR2 5290689084863589120" 18.29022 2.65144 0.44161 0.00680 0.39841 0.01440 0.17
"Gaia DR2 5290714682868692608" 18.29378 2.70765 0.43961 0.00680 0.39496 0.01501 0.38
"Gaia DR2 5290727048076320896" 18.29445 2.70361 0.43965 0.00679 0.39517 0.01503 0.37
"Gaia DR2 5289892935364187520" 18.29584 2.62638 0.44184 0.00679 0.39910 0.01429 0.11
"Gaia DR2 5290964714385286272" 18.30457 2.79484 0.43571 0.00694 0.38684 0.01613 0.70
"Gaia DR2 5290811298154081280" 18.30558 3.01606 0.42835 0.00689 0.36241 0.01140 0.71
"Gaia DR2 5290665990819206272" 18.30809 3.03822 0.42741 0.00701 0.36125 0.01117 0.70
"Gaia DR2 5290835212531386880" 18.31175 2.61840 0.44061 0.00673 0.39794 0.01431 0.10
"Gaia DR2 5290702588240618624" 18.31828 2.82929 0.43314 0.00687 0.38139 0.01656 0.79
"Gaia DR2 5290735741088459008" 18.32341 2.67059 0.43780 0.00679 0.39415 0.01484 0.20
"Gaia DR2 5290718389420413440" 18.32437 3.10636 0.42353 0.00694 0.35694 0.01100 0.67
"Gaia DR2 5290736222126960640" 18.32659 2.61192 0.43946 0.00678 0.39701 0.01404 0.11
"Gaia DR2 5291149157460319616" 18.32927 2.73088 0.43527 0.00689 0.38941 0.01558 0.43
"Gaia DR2 5290817689067189120" 18.33048 2.45547 0.44415 0.00680 0.40487 0.01261 0.31
"Gaia DR2 5290710147383386496" 18.33098 2.84412 0.43152 0.00689 0.37886 0.01655 0.81
"Gaia DR2 5290749622422158464" 18.33362 2.66094 0.43712 0.00686 0.39338 0.01487 0.16
"Gaia DR2 5290654205428930688" 18.33539 3.02660 0.42511 0.00692 0.35916 0.01150 0.71
"Gaia DR2 5291167677362216832" 18.34024 2.44791 0.44327 0.00679 0.40415 0.01258 0.31
"Gaia DR2 5290765187385453184" 18.34331 2.53826 0.44006 0.00680 0.39869 0.01394 0.23
