# Subset of stars selected as members
ID Mag Col Mass_mu Mass_std Mass_binar_mu Mass_binar_std P_binar
"Gaia DR2 5290663997954408192" 18.34429 3.03607 0.42400 0.01173 0.36006 0.01607 0.71
"Gaia DR2 5290936921655116160" 18.34504 2.51674 0.44038 0.01141 0.39844 0.01432 0.27
"Gaia DR2 5291086519656957184" 18.34635 2.78086 0.43189 0.01157 0.38542 0.01690 0.58
"Gaia DR2 5290848097434873472" 18.34690 2.54547 0.43917 0.01151 0.39726 0.01436 0.24
"Gaia DR2 5290848784629915776" 18.34810 2.71864 0.43364 0.01133 0.38890 0.01588 0.33
"Gaia DR2 5290673756122947584" 18.34968 2.05990 0.45417 0.01142 0.41724 0.01513 0.42
"Gaia DR2 5290715679301104000" 18.35493 2.78019 0.43106 0.01165 0.38451 0.01668 0.56
"Gaia DR2 5291168914312437120" 18.35545 2.66207 0.43465 0.01125 0.39113 0.01515 0.15
"Gaia DR2 5290953925428937600" 18.35575 2.62928 0.43556 0.01129 0.39258 0.01476 0.13
"Gaia DR2 5290711384333888256" 18.35826 2.68515 0.43366 0.01132 0.38943 0.01567 0.20
"Gaia DR2 5290738288008829184" 18.35956 2.65959 0.43433 0.01132 0.39088 0.01495 0.14
"Gaia DR2 5290720936341273088" 18.35967 2.11339 0.45150 0.01112 0.41378 0.01520 0.42
"Gaia DR2 5290887886010050688" 18.36267 2.70912 0.43255 0.01141 0.38798 0.01568 0.27
"Gaia DR2 5290742273738391680" 18.36498 2.46174 0.44006 0.01142 0.39854 0.01433 0.31
"Gaia DR2 5290914343008719232" 18.37298 2.89932 0.42550 0.01139 0.37000 0.01905 0.84
"Gaia DR2 5290732339476113024" 18.37370 2.62321 0.43402 0.01133 0.39113 0.01471 0.14
"Gaia DR2 5289819263787158528" 18.37580 2.93242 0.42409 0.01163 0.36613 0.01830 0.82
"Gaia DR2 5290609022373715584" 18.37607 3.02283 0.42113 0.01161 0.35828 0.01619 0.73
"Gaia DR2 5290663997954408064" 18.37680 2.85644 0.42636 0.01142 0.37496 0.01844 0.79
"Gaia DR2 5289904720756117888" 18.38213 2.77997 0.42817 0.01133 0.38149 0.01666 0.53
"Gaia DR2 5290730174812589184" 18.38226 2.99422 0.42141 0.01164 0.35976 0.01664 0.76
"Gaia DR2 5290865895778470272" 18.39511 3.27587 0.41108 0.01159 0.34419 0.01473 0.62
"Gaia DR2 5290815764923064832" 18.39981 2.58465 0.43280 0.01131 0.39015 0.01464 0.20
"Gaia DR2 5291063812168954752" 18.40076 2.42740 0.43747 0.01133 0.39624 0.01444 0.34
"Gaia DR2 5291044119745926784" 18.40145 2.85680 0.42394 0.01160 0.37226 0.01869 0.77
"Gaia DR2 5291192141493930752" 18.40340 2.93006 0.42134 0.01161 0.36380 0.01825 0.83
"Gaia DR2 5290725467528858112" 18.40511 2.43175 0.43686 0.01132 0.39560 0.01443 0.34
"Gaia DR2 5291180527902295552" 18.40767 2.56060 0.43273 0.01132 0.39033 0.01460 0.24
"Gaia DR2 5290835624848325760" 18.40847 2.77178 0.42592 0.01137 0.37929 0.01624 0.46
"Gaia DR2 5290722168993940992" 18.40868 2.58594 0.43180 0.01144 0.38880 0.01462 0.21
"Gaia DR2 5290827687748730496" 18.40890 2.77197 0.42587 0.01138 0.37918 0.01627 0.46
"Gaia DR2 5289614621483222016" 18.40941 2.70216 0.42787 0.01134 0.38374 0.01493 0.20
"Gaia DR2 5290759964704604928" 18.41434 2.74301 0.42623 0.01135 0.38016 0.01599 0.34
"Gaia DR2 5290671900694357376" 18.41471 2.77112 0.42534 0.01139 0.37836 0.01656 0.45
"Gaia DR2 5289803217791582208" 18.41994 3.02527 0.41672 0.01156 0.35374 0.01631 0.74
"Gaia DR2 5290747732636530304" 18.42038 2.93453 0.41947 0.01139 0.36206 0.01801 0.83
"Gaia DR2 5289930211382197760" 18.42154 3.04431 0.41597 0.01181 0.35247 0.01600 0.73
"Gaia DR2 5290947190920004992" 18.42165 2.75271 0.42525 0.01136 0.37879 0.01628 0.37
"Gaia DR2 5291189289637355008" 18.42384 2.76359 0.42473 0.01139 0.37795 0.01642 0.41
"Gaia DR2 5290856481209652224" 18.42390 3.02307 0.41641 0.01161 0.35358 0.01640 0.75
"Gaia DR2 5289950895944980608" 18.42417 2.66056 0.42771 0.01131 0.38439 0.01479 0.13
"Gaia DR2 5290666196977666176" 18.42469 2.74561 0.42519 0.01134 0.37889 0.01619 0.34
"Gaia DR2 5290646096530488576" 18.43235 2.66871 0.42671 0.01130 0.38265 0.01508 0.13
"Gaia DR2 5290010956768761088" 18.43436 2.60176 0.42854 0.01138 0.38555 0.01474 0.19
"Gaia DR2 5290863593675966080" 18.43459 2.73569 0.42451 0.01141 0.37842 0.01605 0.29
"Gaia DR2 5289917566997813888" 18.43739 2.80191 0.42196 0.01161 0.37383 0.01727 0.54
"Gaia DR2 5290620361087731840" 18.43849 2.69238 0.42543 0.01135 0.38052 0.01552 0.15
"Gaia DR2 5290867957363855744" 18.44321 2.78750 0.42182 0.01161 0.37437 0.01698 0.48
"Gaia DR2 5291238286624303104" 18.44761 3.02198 0.41407 0.01178 0.35140 0.01649 0.76
"Gaia DR2 5290825145127948800" 18.44839 2.49190 0.43075 0.01147 0.38871 0.01431 0.31
"Gaia DR2 5290863662395449600" 18.45276 3.05583 0.41232 0.01154 0.34881 0.01605 0.73
"Gaia DR2 5291171839187567616" 18.45456 1.19096 0.47145 0.01157 0.44181 0.01985 0.47
"Gaia DR2 5290954612623735936" 18.45782 2.69211 0.42347 0.01154 0.37862 0.01526 0.15
"Gaia DR2 5289969317063813632" 18.46141 2.76965 0.42057 0.01141 0.37376 0.01631 0.38
"Gaia DR2 5291005842993798784" 18.46299 2.80135 0.41939 0.01137 0.37135 0.01694 0.51
"Gaia DR2 5290003603783783552" 18.46445 2.77875 0.41993 0.01135 0.37269 0.01649 0.42
"Gaia DR2 5290765015585320320" 18.46607 2.89712 0.41620 0.01166 0.36274 0.01853 0.81
"Gaia DR2 5290870671783402624" 18.46893 2.73138 0.42098 0.01146 0.37542 0.01589 0.23
"Gaia DR2 5290819892387998080" 18.47031 2.51862 0.42748 0.01119 0.38533 0.01460 0.30
"Gaia DR2 5290725158291187968" 18.47107 2.56522 0.42611 0.01132 0.38341 0.01436 0.26
"Gaia DR2 5290747114161406976" 18.47330 3.00677 0.41172 0.01148 0.35050 0.01690 0.78
"Gaia DR2 5289934441929404800" 18.47651 2.77139 0.41897 0.01134 0.37205 0.01639 0.37
"Gaia DR2 5290029648466660224" 18.47736 2.77261 0.41888 0.01137 0.37198 0.01645 0.38
"Gaia DR2 5291185166468735744" 18.48104 2.77476 0.41847 0.01135 0.37133 0.01659 0.38
"Gaia DR2 5291073600396296064" 18.48296 2.74360 0.41918 0.01130 0.37290 0.01602 0.26
"Gaia DR2 5290666884172416640" 18.48612 2.73588 0.41911 0.01129 0.37307 0.01586 0.23
"Gaia DR2 5290764500189201920" 18.48845 3.01913 0.40996 0.01159 0.34822 0.01651 0.77
"Gaia DR2 5290661524054807552" 18.48950 2.67679 0.42065 0.01138 0.37587 0.01553 0.13
"Gaia DR2 5289456321871157376" 18.48959 2.78649 0.41722 0.01138 0.36988 0.01628 0.42
"Gaia DR2 5291254577436815744" 18.49069 2.70476 0.41964 0.01130 0.37429 0.01540 0.15
